steamId,name,genres,release_date,languages
308330,Lost Chronicles of Zerzura,['Adventure'],07-10-2014,['English']
914710,Cat Quest II,"['Action', 'Adventure', 'Indie', 'RPG']",09-24-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Dutch', 'Korean', 'Thai', 'Traditional Chinese', 'Turkish', 'Spanish - Latin America']"
294790,Haegemonia: The Solon Heritage,"['Action', 'Indie', 'Strategy']",05-01-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Italian']"
308460,War in a Box: Paper Tanks,"['Indie', 'Strategy']",07-04-2014,['English']
935880,Glass Masquerade 2: Illusions,"['Casual', 'Indie']",02-27-2019,"['English', 'French', 'German', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil']"
399890,The Secret Order 2: Masked Intent,"['Adventure', 'Casual']",11-05-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
61730,Critter Crunch,"['Action', 'Indie', 'Casual']",09-11-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']"
457320,HoloBall,"['Action', 'Indie', 'Sports']",04-25-2016,"['English', 'German', 'Japanese', 'Simplified Chinese']"
320430,Ascension: Deckbuilding Game,"['Casual', 'Strategy']",12-16-2014,['English']
1013870,Leanna's Slice of Life,"['Indie', 'RPG']",03-07-2019,"['English', 'Japanese', 'Simplified Chinese']"
1132210,Kingdom Under Fire 2,"['Action', 'Massively Multiplayer', 'RPG', 'Strategy']",11-18-2019,"['English', 'French', 'German']"
281860,RefleX,"['Action', 'Indie']",03-28-2014,['English']
370020,Templar Battleforce,"['Action', 'Indie', 'RPG', 'Strategy']",09-21-2015,['English']
339290,Castle,"['Action', 'Casual', 'Indie']",01-07-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian']"
551730,Toukiden 2,['Action'],03-21-2017,"['English', 'Japanese']"
320970,IGT Slots Paradise Garden,['Casual'],09-17-2014,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']"
399230,Kitchen Simulator 2015,"['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']",09-02-2015,"['English', 'Russian']"
251770,Shadow Man,['Action'],10-18-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
810660,The Office Quest,"['Adventure', 'Indie']",05-24-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Turkish']"
1110100,Power Rangers: Battle for the Grid,['Action'],09-24-2019,"['English', 'French', 'German', 'Portuguese - Brazil', 'Spanish - Latin America']"
924650,Hifuu Nightmare Diary ~ Violet Detector. ,"['Action', 'Indie']",09-04-2018,"['English', 'Japanese']"
995460,Miracle snack shop 기적의 분식집,"['Casual', 'Indie', 'Simulation']",12-25-2018,"['English', 'Japanese', 'Korean']"
453290,Awareness Rooms,"['Adventure', 'Indie']",06-16-2016,"['English', 'Japanese']"
827640,Trash Story,['Casual'],05-29-2018,"['English', 'Russian', 'German']"
431640,Doodle Kingdom,"['Action', 'Casual', 'Indie', 'Simulation']",06-09-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Simplified Chinese']"
503580,Duck Season,"['Action', 'Adventure', 'Casual', 'Indie']",09-14-2017,['English']
418190,Helen's Mysterious Castle,"['Casual', 'Indie', 'RPG']",03-18-2016,"['English', 'Japanese']"
283350,Eurofighter Typhoon,['Action'],05-02-2014,['English']
271760,Dungeon Lords Steam Edition,['RPG'],12-21-2015,"['English', 'German', 'French']"
433550,DARQ,"['Action', 'Adventure', 'Indie']",08-15-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Dutch', 'Greek', 'Norwegian', 'Portuguese', 'Swedish', 'Turkish', 'Ukrainian', 'Hungarian']"
883070,Viviette,"['Action', 'Adventure', 'Indie']",10-18-2018,"['English', 'Spanish - Spain', 'French', 'German', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Italian', 'Dutch', 'Portuguese', 'Spanish - Latin America']"
530540,mr.President Prologue Episode,"['Action', 'Indie', 'Simulation']",09-20-2016,"['English', 'Russian']"
777400,Ultimate Spider Hero,"['Action', 'Casual', 'Indie']",01-26-2018,['English']
319140,Xeodrifter,"['Action', 'Indie']",12-11-2014,['English']
209230,Sherlock Holmes and The Hound of The Baskervilles,"['Adventure', 'Casual']",04-23-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Japanese', 'Danish', 'Dutch', 'Swedish', 'Portuguese - Brazil']"
385030,C. Kane,['RPG'],01-25-2016,['English']
884260,Akane,"['Action', 'Casual', 'Indie']",09-10-2018,['English']
209950,Triple Town,"['Casual', 'Indie', 'Strategy']",12-06-2012,"['English', 'German', 'French', 'Spanish - Spain']"
292420,Panzer Elite Action Gold Edition,"['Action', 'Simulation']",05-16-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
562690,Immersion,"['Action', 'Adventure', 'Casual', 'Indie']",11-29-2016,['English']
528700,Cerdocornio,"['Action', 'Adventure', 'Casual']",10-12-2016,"['English', 'Spanish - Spain']"
887400,THE GREAT GEOMETRIC MULTIVERSE TOUR,"['Action', 'Adventure', 'Indie']",08-27-2018,['English']
444260,Mindless Running,"['Adventure', 'Indie']",02-18-2016,"['English', 'Russian']"
346850,Chip's Challenge 1,['Indie'],05-28-2015,['English']
524850,Alicemare,"['Adventure', 'Indie']",11-21-2016,"['English', 'Japanese', 'Italian']"
758370,Through the Ages,"['Indie', 'Strategy']",03-26-2018,"['English', 'German', 'Czech', 'Simplified Chinese', 'Spanish - Spain', 'French', 'Italian', 'Korean', 'Portuguese - Brazil', 'Hungarian', 'Japanese', 'Russian', 'Ukrainian']"
719430,Taima Miko Yuugi,"['Adventure', 'Indie', 'RPG']",10-20-2017,"['English', 'Traditional Chinese']"
490930,Need to Know,"['Adventure', 'Indie', 'Simulation']",08-28-2018,['English']
364390,Downfall,"['Adventure', 'Indie']",02-15-2016,"['English', 'Italian', 'Portuguese - Brazil', 'Russian', 'French', 'German', 'Spanish - Spain']"
437420,The Secret Order 3: Ancient Times,"['Adventure', 'Casual']",03-10-2016,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese']"
344630,Princess Evangile All Ages Version,['Adventure'],03-27-2015,"['English', 'Japanese']"
290040,Retro Game Crunch,"['Action', 'Adventure', 'Indie']",05-19-2014,['English']
281280,Mashed,['Racing'],04-24-2014,['English']
769970,Bad Dream: Fever,"['Adventure', 'Indie']",11-15-2018,"['English', 'Polish', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
254840,Ground Control II: Operation Exodus,['Strategy'],07-08-2015,['English']
314150,Double Dragon Trilogy,['Action'],01-15-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese']"
312970,My Ex-Boyfriend the Space Tyrant,['Adventure'],07-21-2014,['English']
850050,Achievement Idler: Red,['Casual'],05-13-2018,['English']
1067850,Kindergarten 2,"['Adventure', 'Indie']",07-29-2019,['English']
299070,Warrior Kings: Battles,['Strategy'],05-06-2014,['English']
352220,King of Dragon Pass,"['RPG', 'Strategy']",07-28-2015,['English']
948740,AI: The Somnium Files,['Adventure'],09-17-2019,"['English', 'Japanese', 'Traditional Chinese']"
397350,Lords of the Realm II,"['RPG', 'Strategy']",12-03-2015,['English']
391310,Alien Attack,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",06-21-2016,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Portuguese', 'Japanese', 'Ukrainian']"
843890,WIN THE GAME: DO IT!,"['Action', 'Casual', 'Indie']",05-02-2018,['English']
881320,The LEGO Movie 2 Videogame,['Adventure'],02-26-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese']"
420440,Atlantic Fleet,"['Simulation', 'Strategy']",02-25-2016,['English']
265950,Ether One,"['Adventure', 'Indie']",03-25-2014,"['English', 'Spanish - Spain', 'French', 'Italian', 'German', 'Polish']"
335840,Goats on a Bridge,"['Action', 'Casual', 'Indie']",02-06-2015,['English']
574050,DRAGON QUEST HEROES II,"['Action', 'RPG']",04-25-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']"
633130,Nongünz,"['Action', 'Indie']",05-19-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Dutch', 'Japanese', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Bulgarian', 'Czech', 'Traditional Chinese', 'Danish', 'Finnish', 'Greek', 'Hungarian', 'Romanian', 'Thai', 'Turkish', 'Ukrainian', 'Arabic']"
582620,Copoka,"['Casual', 'Indie']",02-15-2017,['English']
356420,Interloper,"['Indie', 'Strategy']",05-21-2015,"['English', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Ukrainian', 'Portuguese', 'Italian', 'French', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']"
251370,Escape Goat,"['Action', 'Indie']",10-09-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
410430,Morphine,"['Adventure', 'Indie']",10-28-2015,"['English', 'Turkish']"
343340,Tiamat X,"['Action', 'Indie']",05-29-2015,['English']
429610,The Emerald Maiden: Symphony of Dreams,"['Adventure', 'Casual']",02-18-2016,"['English', 'French', 'Italian', 'German', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian']"
458480,Mythic Wonders: The Philosopher's Stone,"['Adventure', 'Casual']",04-21-2016,"['English', 'French', 'Italian', 'German', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian']"
1003890,Blacksad: Under the Skin,['Adventure'],11-14-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Dutch']"
332490,Battle Fleet 2,"['Simulation', 'Strategy']",11-20-2014,"['English', 'French', 'German', 'Polish', 'Russian']"
947300,Grim Nights,"['Indie', 'Strategy']",10-12-2018,"['English', 'Simplified Chinese']"
374060,Stairs,"['Action', 'Adventure', 'Indie']",09-28-2015,['English']
341550,Super Cyborg,"['Action', 'Indie']",07-08-2015,['English']
332330,PixelJunk Shooter Ultimate,['Action'],10-21-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']"
205060,BIT.TRIP CORE,"['Action', 'Indie']",10-02-2012,['English']
642090,Coming Out on Top,"['Casual', 'Indie', 'Simulation']",10-12-2017,['English']
252550,Qbeh-1: The Atlas Cube,"['Adventure', 'Casual', 'Indie']",05-15-2014,['English']
380550,Incandescent,"['Action', 'Indie']",06-30-2015,"['English', 'German', 'Russian']"
698300,Find this!,"['Casual', 'Indie']",09-01-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Greek', 'Simplified Chinese', 'Portuguese', 'Russian', 'Turkish', 'Japanese']"
619880,ATOMEGA,"['Action', 'Indie']",09-19-2017,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
415830,Gnomes Garden,"['Casual', 'Strategy']",12-18-2015,"['English', 'Russian', 'French', 'German']"
238930,7 Grand Steps: What Ancients Begat,"['Casual', 'Indie', 'Simulation', 'Strategy']",06-07-2013,['English']
769920,Odysseus Kosmos and his Robot Quest: Episode 1,['Indie'],01-12-2018,"['English', 'Russian', 'German']"
840720,Sword Art Online: Lost Song,['RPG'],11-12-2018,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese']"
369110,The Swindle,"['Action', 'Indie', 'RPG']",07-28-2015,['English']
262550,Gunman Clive,"['Action', 'Indie']",01-03-2014,['English']
282030,Carmageddon 2: Carpocalypse Now,"['Action', 'Indie', 'Racing']",09-19-2014,['English']
263700,Muffin Knight,"['Action', 'Adventure', 'Casual', 'Indie']",05-06-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']"
770390,Draugen,"['Adventure', 'Indie']",05-29-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Norwegian', 'Japanese', 'Simplified Chinese']"
297750,Close Combat - Gateway to Caen,"['Simulation', 'Strategy']",06-06-2014,['English']
1076530,Drop,"['Adventure', 'Indie']",05-09-2019,['English']
843260,The Bard's Tale Trilogy,['RPG'],08-14-2018,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian']"
415420,Nyan Cat: Lost In Space,"['Action', 'Casual']",12-04-2015,['English']
542350,Castle of no Escape 2,"['Action', 'Indie']",12-21-2016,"['English', 'Russian', 'Ukrainian', 'Portuguese - Brazil', 'German', 'Spanish - Spain', 'Portuguese', 'Italian', 'French', 'Greek', 'Simplified Chinese', 'Traditional Chinese', 'Polish', 'Finnish', 'Czech', 'Japanese', 'Bulgarian', 'Hungarian', 'Danish', 'Korean', 'Norwegian', 'Romanian', 'Turkish', 'Swedish']"
741820,Prey: Typhon Hunter,['Action'],12-11-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
1007350,Mirror Maker,"['Indie', 'RPG', 'Simulation']",01-17-2019,"['English', 'Traditional Chinese', 'Japanese']"
597700,OVIVO,"['Action', 'Adventure', 'Indie']",05-12-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Spanish - Latin America', 'Vietnamese']"
287070,Battle Academy,['Strategy'],04-16-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
623080,planetarian HD,"['Adventure', 'Casual', 'Simulation']",05-08-2017,"['English', 'Simplified Chinese', 'Japanese', 'German', 'Traditional Chinese', 'French', 'Spanish - Spain', 'Spanish - Latin America']"
288880,Pineview Drive,"['Action', 'Adventure', 'Indie']",07-31-2014,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish', 'Polish', 'Hungarian', 'Russian']"
370070,Wyrmsun,"['Adventure', 'Indie', 'Strategy']",05-22-2015,['English']
453750,Tyto Ecology,"['Casual', 'Indie', 'Simulation', 'Strategy']",04-14-2016,['English']
984780,MotoGP19,"['Racing', 'Simulation', 'Sports']",06-06-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America', 'Japanese']"
358190,Blake Stone: Aliens of Gold,['Action'],05-05-2014,['English']
263880,Aqua Kitty - Milk Mine Defender,"['Action', 'Indie']",02-03-2014,['English']
585830,Ninja Stealth 2,"['Casual', 'Indie', 'Strategy']",01-30-2017,['English']
996380,Smartphone Tycoon,"['Indie', 'Simulation', 'Strategy']",03-01-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Traditional Chinese', 'Portuguese']"
962400,Granny,"['Adventure', 'Indie']",11-20-2018,['English']
808100,Galimulator,['Simulation'],03-16-2018,['English']
634230,Project First Contact,"['Action', 'Adventure', 'Indie', 'Simulation']",07-26-2017,"['English', 'Russian', 'Simplified Chinese', 'French', 'German', 'Romanian', 'Portuguese - Brazil']"
580720,Carrier Deck,['Simulation'],06-15-2017,['English']
392410,Toy Odyssey: The Lost and Found,"['Action', 'Adventure', 'Indie']",09-20-2016,"['English', 'Simplified Chinese', 'Japanese']"
392470,NOBUNAGA'S AMBITION: Sphere of Influence,['Strategy'],09-01-2015,"['English', 'Japanese']"
976010,I hate this game,['Indie'],03-07-2019,"['English', 'Russian']"
339790,rFactor,"['Racing', 'Simulation', 'Sports']",03-02-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Portuguese - Brazil']"
271730,Light,"['Action', 'Adventure', 'Indie', 'Strategy']",07-14-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
1076280,Showdown Bandit,"['Action', 'Adventure', 'Indie', 'Strategy']",09-17-2019,['English']
612540,Sudden Strike 3,['Strategy'],05-22-2017,"['English', 'French', 'German']"
1038450,Nancy Drew: Midnight in Salem,['Adventure'],12-03-2019,['English']
785880,OVERWHELM,"['Action', 'Indie']",06-11-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
346470,Tennis Elbow 2013,"['Simulation', 'Sports']",03-13-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Hungarian', 'Polish', 'Portuguese']"
295250,Stranded,"['Adventure', 'Indie']",05-20-2014,['English']
373970,Letter Quest: Grimm's Journey Remastered,"['Casual', 'Indie']",08-05-2015,['English']
319400,Disney Winnie the Pooh,['Adventure'],10-06-2014,"['English', 'French', 'Italian', 'Spanish - Spain', 'Czech', 'Dutch', 'Polish', 'Portuguese - Brazil', 'Russian']"
457490,"Forgotten, Not Lost - A Kinetic Novel","['Casual', 'Indie', 'RPG', 'Simulation']",04-01-2016,"['English', 'Russian']"
965230,DORAEMON  STORY OF SEASONS,"['Casual', 'Simulation']",10-10-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']"
102850,Warp,"['Action', 'Adventure', 'Indie']",03-21-2012,['English']
351340,Belladonna,"['Adventure', 'Indie']",02-27-2015,['English']
288930,The Charnel House Trilogy,"['Adventure', 'Indie']",04-16-2015,['English']
320840,Wings! Remastered Edition,"['Action', 'Simulation']",10-17-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Polish']"
817660,Soul Smith of the Kingdom,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",05-03-2018,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']"
311190,Super Panda Adventures,"['Action', 'Adventure', 'Indie']",07-14-2014,"['English', 'German']"
396850,Chronicles of the Witches and Warlocks,"['Adventure', 'Casual']",11-18-2015,"['English', 'Russian']"
338060,Mahjong Pretty Girls Battle,['Casual'],01-21-2015,"['English', 'Japanese']"
390520,PewDiePie: Legend of the Brofist,"['Action', 'Adventure', 'Indie']",12-10-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese', 'Swedish', 'Turkish']"
431750,Iron Sea Defenders,"['Casual', 'Indie', 'Strategy']",09-09-2016,"['English', 'German', 'Russian']"
542280,Happy Maze,"['Adventure', 'Casual', 'Indie']",12-21-2016,"['English', 'Russian']"
465170,Crime Secrets: Crimson Lily,"['Adventure', 'Casual']",07-14-2016,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese']"
446640,Space Pilgrim Episode IV: Sol,"['Adventure', 'Indie']",03-04-2016,['English']
828960,Blonde Driver,"['Action', 'Indie', 'Racing', 'Sports']",04-10-2018,['English']
390910,Collisions,"['Action', 'Casual', 'Indie']",07-28-2015,"['English', 'Bulgarian', 'Russian', 'German', 'French', 'Spanish - Spain', 'Korean', 'Polish', 'Japanese', 'Portuguese - Brazil', 'Hungarian', 'Ukrainian', 'Dutch', 'Swedish', 'Arabic', 'Czech', 'Italian', 'Danish', 'Simplified Chinese']"
1153430,Love wish,"['Action', 'Casual', 'Indie']",01-13-2020,"['English', 'French', 'Spanish - Spain', 'Russian', 'Traditional Chinese', 'Portuguese', 'Korean', 'Japanese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Italian', 'German', 'Danish', 'Ukrainian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Polish', 'Thai', 'Swedish', 'Simplified Chinese', 'Romanian', 'Finnish', 'Dutch', 'Vietnamese', 'Arabic']"
315550,Taxi,"['Indie', 'Simulation']",08-22-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
348470,SAMURAI WARRIORS 4-II,['Action'],09-29-2015,"['English', 'Japanese']"
444280,Alice's Patchwork,['Casual'],03-03-2016,"['English', 'Russian']"
298950,Darkness Within 2: The Dark Lineage,"['Adventure', 'Indie']",12-05-2014,"['English', 'French', 'Italian', 'German', 'Polish', 'Russian']"
537450,ReCore: Definitive Edition,"['Action', 'Adventure']",09-14-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']"
934780,American Fugitive,"['Action', 'Adventure', 'Indie']",05-21-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
483770,Autobahn Police Simulator 2,"['Action', 'Casual', 'Simulation']",12-07-2017,"['English', 'German', 'French', 'Hungarian']"
963000,"The Haunted Island, a Frog Detective Game","['Adventure', 'Indie']",11-22-2018,['English']
738530,New Gundam Breaker,['Action'],09-24-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
562470,天使帝國四《Empire of Angels IV》,"['Adventure', 'Strategy']",12-14-2016,"['English', 'Simplified Chinese', 'Traditional Chinese']"
412770,Boogeyman,"['Action', 'Indie', 'Strategy']",11-02-2015,['English']
502280,BERSERK and the Band of the Hawk,['Action'],02-21-2017,"['English', 'Japanese']"
1049320,River City Girls,['Action'],09-05-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
286810,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,"['Action', 'Racing']",03-14-2014,"['English', 'Russian']"
846200,Bastard,"['Adventure', 'Indie', 'RPG', 'Strategy']",05-14-2018,"['English', 'German', 'Russian']"
253150,Halfway,"['Action', 'Indie', 'RPG', 'Strategy']",07-22-2014,['English']
951640,Gangsta Sniper,"['Action', 'Casual', 'Indie']",11-12-2018,['English']
462220,Mahjong Deluxe 3,['Casual'],04-22-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Dutch', 'Norwegian', 'Portuguese', 'Swedish', 'Hungarian']"
975680,METAL SLUG XX,['Action'],01-31-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
544180,Orbox C,['Indie'],12-28-2016,['English']
364800,Star Trek: Judgment Rites,"['Action', 'Adventure', 'Simulation']",05-08-2015,['English']
304670,Aeon Command,"['Casual', 'Indie', 'Strategy']",07-03-2014,['English']
388620,DungeonUp,"['Adventure', 'Indie', 'Strategy']",09-04-2015,"['English', 'Traditional Chinese', 'Russian', 'Spanish - Spain']"
337360,Dead Island Retro Revenge,['Action'],05-31-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
324650,Gemini: Heroes Reborn,"['Action', 'Adventure']",01-18-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
757330,qop 2,"['Casual', 'Indie']",12-12-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
555630,A Magical High School Girl / 魔法の女子高生,"['Adventure', 'Casual', 'Indie', 'RPG']",11-22-2016,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
270630,Haunt the House: Terrortown,"['Action', 'Casual', 'Indie']",06-06-2014,['English']
583040,Princess Maker Refine,['Simulation'],02-17-2017,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
508530,HackyZack,"['Action', 'Indie', 'Sports']",03-28-2017,['English']
882960,Visitor 来访者,"['Indie', 'Strategy']",07-07-2018,"['English', 'Japanese', 'Simplified Chinese', 'Korean']"
495050,Mega Man Legacy Collection 2,['Action'],08-09-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Japanese']"
277650,Kult: Heretic Kingdoms,"['Action', 'Adventure', 'Indie', 'RPG']",08-26-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']"
373390,Contradiction - Spot The Liar!,"['Adventure', 'RPG', 'Strategy']",07-10-2015,['English']
353090,Chicken Invaders 5,"['Action', 'Casual', 'Indie']",03-13-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']"
252890,Dracula: Love Kills,"['Adventure', 'Casual']",10-29-2013,"['English', 'French', 'German', 'Russian']"
1125480,School Years,"['Adventure', 'Indie', 'RPG', 'Simulation']",10-04-2019,"['English', 'Simplified Chinese']"
268260,Let's Sing,"['Casual', 'Indie']",02-13-2014,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Swedish']"
347670,Karate Master 2 Knock Down Blow,"['Action', 'Indie', 'RPG', 'Sports']",03-20-2015,"['English', 'Italian', 'Spanish - Spain', 'Japanese']"
345610,The Fruit of Grisaia,"['Adventure', 'Casual']",05-29-2015,"['English', 'Japanese']"
356390,The Slaughter: Act One,"['Adventure', 'Indie']",01-28-2016,['English']
785840,Moe Jigsaw,"['Casual', 'Indie']",03-23-2018,"['English', 'Simplified Chinese', 'Japanese']"
307990,Wildlife Park 2 - Fantasy,"['Casual', 'Indie', 'Simulation', 'Strategy']",07-17-2014,"['English', 'German', 'French', 'Russian', 'Spanish - Spain']"
856130,Dark SASI,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",05-18-2018,"['English', 'Russian']"
465720,Demon Hunter 2: New Chapter,"['Adventure', 'Casual']",07-21-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
1057680,人间 The Lost We Lost,"['Adventure', 'Casual', 'Indie', 'Simulation']",04-30-2019,"['English', 'Simplified Chinese']"
406670,Impossible Geometry,"['Adventure', 'Casual', 'Indie']",05-12-2016,['English']
